Residence State,Five-Year Age Groups,Five-Year Age Groups Code,MMWR Week Code,Deaths
Kentucky,50-54 years,50-54,2024/29,27
Kentucky,50-54 years,50-54,2024/30,29
Kentucky,50-54 years,50-54,2024/31,37
Kentucky,50-54 years,50-54,2024/32,33
Kentucky,50-54 years,50-54,2024/33,33
Kentucky,50-54 years,50-54,2024/34,28
Kentucky,50-54 years,50-54,2024/35,34
Kentucky,50-54 years,50-54,2024/36,29
Kentucky,50-54 years,50-54,2024/37,36
Kentucky,50-54 years,50-54,2024/38,30
Kentucky,50-54 years,50-54,2024/39,33
Kentucky,50-54 years,50-54,2024/40,36
Kentucky,50-54 years,50-54,2024/41,45
Kentucky,50-54 years,50-54,2024/42,33
Kentucky,50-54 years,50-54,2024/43,33
Kentucky,50-54 years,50-54,2024/44,27
Kentucky,50-54 years,50-54,2024/45,33
Kentucky,50-54 years,50-54,2024/46,17
Kentucky,50-54 years,50-54,2024/47,25
Kentucky,50-54 years,50-54,2024/48,18
Kentucky,50-54 years,50-54,2024/49,18
Kentucky,55-59 years,55-59,2024/01,52
Kentucky,55-59 years,55-59,2024/02,55
Kentucky,55-59 years,55-59,2024/03,55
Kentucky,55-59 years,55-59,2024/04,43
Kentucky,55-59 years,55-59,2024/05,56
Kentucky,55-59 years,55-59,2024/06,58
Kentucky,55-59 years,55-59,2024/07,56
Kentucky,55-59 years,55-59,2024/08,70
Kentucky,55-59 years,55-59,2024/09,49
Kentucky,55-59 years,55-59,2024/10,55
Kentucky,55-59 years,55-59,2024/11,71
Kentucky,55-59 years,55-59,2024/12,52
Kentucky,55-59 years,55-59,2024/13,61
Kentucky,55-59 years,55-59,2024/14,63
Kentucky,55-59 years,55-59,2024/15,53
Kentucky,55-59 years,55-59,2024/16,52
Kentucky,55-59 years,55-59,2024/17,58
Kentucky,55-59 years,55-59,2024/18,53
Kentucky,55-59 years,55-59,2024/19,67
Kentucky,55-59 years,55-59,2024/20,57
Kentucky,55-59 years,55-59,2024/21,58
Kentucky,55-59 years,55-59,2024/22,44
Kentucky,55-59 years,55-59,2024/23,47
Kentucky,55-59 years,55-59,2024/24,55
Kentucky,55-59 years,55-59,2024/25,60
Kentucky,55-59 years,55-59,2024/26,52
Kentucky,55-59 years,55-59,2024/27,59
Kentucky,55-59 years,55-59,2024/28,62
Kentucky,55-59 years,55-59,2024/29,64
Kentucky,55-59 years,55-59,2024/30,55
Kentucky,55-59 years,55-59,2024/31,43
Kentucky,55-59 years,55-59,2024/32,45
Kentucky,55-59 years,55-59,2024/33,45
Kentucky,55-59 years,55-59,2024/34,57
Kentucky,55-59 years,55-59,2024/35,58
Kentucky,55-59 years,55-59,2024/36,68
Kentucky,55-59 years,55-59,2024/37,38
Kentucky,55-59 years,55-59,2024/38,43
Kentucky,55-59 years,55-59,2024/39,48
Kentucky,55-59 years,55-59,2024/40,43
Kentucky,55-59 years,55-59,2024/41,59
Kentucky,55-59 years,55-59,2024/42,64
Kentucky,55-59 years,55-59,2024/43,37
Kentucky,55-59 years,55-59,2024/44,47
Kentucky,55-59 years,55-59,2024/45,47
Kentucky,55-59 years,55-59,2024/46,43
Kentucky,55-59 years,55-59,2024/47,37
Kentucky,55-59 years,55-59,2024/48,26
Kentucky,55-59 years,55-59,2024/49,31
Kentucky,55-59 years,55-59,2024/50,13
Kentucky,60-64 years ,60-64,2024/01,104
Kentucky,60-64 years ,60-64,2024/02,96
Kentucky,60-64 years ,60-64,2024/03,108
Kentucky,60-64 years ,60-64,2024/04,101
Kentucky,60-64 years ,60-64,2024/05,96
Kentucky,60-64 years ,60-64,2024/06,83
Kentucky,60-64 years ,60-64,2024/07,81
Kentucky,60-64 years ,60-64,2024/08,87
Kentucky,60-64 years ,60-64,2024/09,94
Kentucky,60-64 years ,60-64,2024/10,104
Kentucky,60-64 years ,60-64,2024/11,96
Kentucky,60-64 years ,60-64,2024/12,94
Kentucky,60-64 years ,60-64,2024/13,79
Kentucky,60-64 years ,60-64,2024/14,72
Kentucky,60-64 years ,60-64,2024/15,86
Kentucky,60-64 years ,60-64,2024/16,67
Kentucky,60-64 years ,60-64,2024/17,79
Kentucky,60-64 years ,60-64,2024/18,95
Kentucky,60-64 years ,60-64,2024/19,76
Kentucky,60-64 years ,60-64,2024/20,92
Kentucky,60-64 years ,60-64,2024/21,73
Kentucky,60-64 years ,60-64,2024/22,65
Kentucky,60-64 years ,60-64,2024/23,88
Kentucky,60-64 years ,60-64,2024/24,64
Kentucky,60-64 years ,60-64,2024/25,86
Kentucky,60-64 years ,60-64,2024/26,86
Kentucky,60-64 years ,60-64,2024/27,79
Kentucky,60-64 years ,60-64,2024/28,87
Kentucky,60-64 years ,60-64,2024/29,58
Kentucky,60-64 years ,60-64,2024/30,94
Kentucky,60-64 years ,60-64,2024/31,87
Kentucky,60-64 years ,60-64,2024/32,77
Kentucky,60-64 years ,60-64,2024/33,69
Kentucky,60-64 years ,60-64,2024/34,82
Kentucky,60-64 years ,60-64,2024/35,83
Kentucky,60-64 years ,60-64,2024/36,69
Kentucky,60-64 years ,60-64,2024/37,87
Kentucky,60-64 years ,60-64,2024/38,77
Kentucky,60-64 years ,60-64,2024/39,85
Kentucky,60-64 years ,60-64,2024/40,100
Kentucky,60-64 years ,60-64,2024/41,78
Kentucky,60-64 years ,60-64,2024/42,64
Kentucky,60-64 years ,60-64,2024/43,79
Kentucky,60-64 years ,60-64,2024/44,72
Kentucky,60-64 years ,60-64,2024/45,69
Kentucky,60-64 years ,60-64,2024/46,67
Kentucky,60-64 years ,60-64,2024/47,72
Kentucky,60-64 years ,60-64,2024/48,55
Kentucky,60-64 years ,60-64,2024/49,55
Kentucky,60-64 years ,60-64,2024/50,39
Kentucky,65-69 years,65-69,2024/01,143
Kentucky,65-69 years,65-69,2024/02,114
Kentucky,65-69 years,65-69,2024/03,93
Kentucky,65-69 years,65-69,2024/04,110
Kentucky,65-69 years,65-69,2024/05,114
Kentucky,65-69 years,65-69,2024/06,109
Kentucky,65-69 years,65-69,2024/07,135
Kentucky,65-69 years,65-69,2024/08,120
Kentucky,65-69 years,65-69,2024/09,119
Kentucky,65-69 years,65-69,2024/10,116
Kentucky,65-69 years,65-69,2024/11,103
Kentucky,65-69 years,65-69,2024/12,120
Kentucky,65-69 years,65-69,2024/13,115
Kentucky,65-69 years,65-69,2024/14,102
Kentucky,65-69 years,65-69,2024/15,112
Kentucky,65-69 years,65-69,2024/16,84
Kentucky,65-69 years,65-69,2024/17,104
Kentucky,65-69 years,65-69,2024/18,92
Kentucky,65-69 years,65-69,2024/19,89
Kentucky,65-69 years,65-69,2024/20,103
Kentucky,65-69 years,65-69,2024/21,88
Kentucky,65-69 years,65-69,2024/22,87
Kentucky,65-69 years,65-69,2024/23,99
Kentucky,65-69 years,65-69,2024/24,95
Kentucky,65-69 years,65-69,2024/25,111
Kentucky,65-69 years,65-69,2024/26,95
Kentucky,65-69 years,65-69,2024/27,100
Kentucky,65-69 years,65-69,2024/28,100
Kentucky,65-69 years,65-69,2024/29,95
Kentucky,65-69 years,65-69,2024/30,109
Kentucky,65-69 years,65-69,2024/31,94
Kentucky,65-69 years,65-69,2024/32,104
Kentucky,65-69 years,65-69,2024/33,114
Kentucky,65-69 years,65-69,2024/34,101
Kentucky,65-69 years,65-69,2024/35,107
Kentucky,65-69 years,65-69,2024/36,109
Kentucky,65-69 years,65-69,2024/37,107
Kentucky,65-69 years,65-69,2024/38,98
Kentucky,65-69 years,65-69,2024/39,91
Kentucky,65-69 years,65-69,2024/40,99
Kentucky,65-69 years,65-69,2024/41,100
Kentucky,65-69 years,65-69,2024/42,129
Kentucky,65-69 years,65-69,2024/43,92
Kentucky,65-69 years,65-69,2024/44,96
Kentucky,65-69 years,65-69,2024/45,112
Kentucky,65-69 years,65-69,2024/46,93
Kentucky,65-69 years,65-69,2024/47,112
Kentucky,65-69 years,65-69,2024/48,73
Kentucky,65-69 years,65-69,2024/49,55
Kentucky,65-69 years,65-69,2024/50,27
Kentucky,70-74 years,70-74,2024/01,125
Kentucky,70-74 years,70-74,2024/02,138
Kentucky,70-74 years,70-74,2024/03,146
Kentucky,70-74 years,70-74,2024/04,130
Kentucky,70-74 years,70-74,2024/05,132
Kentucky,70-74 years,70-74,2024/06,116
Kentucky,70-74 years,70-74,2024/07,155
Kentucky,70-74 years,70-74,2024/08,128
Kentucky,70-74 years,70-74,2024/09,116
Kentucky,70-74 years,70-74,2024/10,114
Kentucky,70-74 years,70-74,2024/11,124
Kentucky,70-74 years,70-74,2024/12,138
Kentucky,70-74 years,70-74,2024/13,131
Kentucky,70-74 years,70-74,2024/14,106
Kentucky,70-74 years,70-74,2024/15,115
Kentucky,70-74 years,70-74,2024/16,128
Kentucky,70-74 years,70-74,2024/17,123
Kentucky,70-74 years,70-74,2024/18,123
Kentucky,70-74 years,70-74,2024/19,117
Kentucky,70-74 years,70-74,2024/20,118
Kentucky,70-74 years,70-74,2024/21,120
Kentucky,70-74 years,70-74,2024/22,110
Kentucky,70-74 years,70-74,2024/23,125
Kentucky,70-74 years,70-74,2024/24,104
Kentucky,70-74 years,70-74,2024/25,113
Kentucky,70-74 years,70-74,2024/26,107
Kentucky,70-74 years,70-74,2024/27,101
Kentucky,70-74 years,70-74,2024/28,110
Kentucky,70-74 years,70-74,2024/29,106
Kentucky,70-74 years,70-74,2024/30,126
Kentucky,70-74 years,70-74,2024/31,113
Kentucky,70-74 years,70-74,2024/32,120
Kentucky,70-74 years,70-74,2024/33,96
Kentucky,70-74 years,70-74,2024/34,106
Kentucky,70-74 years,70-74,2024/35,123
Kentucky,70-74 years,70-74,2024/36,107
Kentucky,70-74 years,70-74,2024/37,104
Kentucky,70-74 years,70-74,2024/38,93
Kentucky,70-74 years,70-74,2024/39,96
Kentucky,70-74 years,70-74,2024/40,131
Kentucky,70-74 years,70-74,2024/41,135
Kentucky,70-74 years,70-74,2024/42,158
Kentucky,70-74 years,70-74,2024/43,128
Kentucky,70-74 years,70-74,2024/44,109
Kentucky,70-74 years,70-74,2024/45,98
Kentucky,70-74 years,70-74,2024/46,120
Kentucky,70-74 years,70-74,2024/47,95
Kentucky,70-74 years,70-74,2024/48,120
Kentucky,70-74 years,70-74,2024/49,79
Kentucky,70-74 years,70-74,2024/50,59
Kentucky,75-79 years,75-79,2024/01,134
Kentucky,75-79 years,75-79,2024/02,175
Kentucky,75-79 years,75-79,2024/03,151
Kentucky,75-79 years,75-79,2024/04,168
Kentucky,75-79 years,75-79,2024/05,152
Kentucky,75-79 years,75-79,2024/06,142
Kentucky,75-79 years,75-79,2024/07,153
Kentucky,75-79 years,75-79,2024/08,169
Kentucky,75-79 years,75-79,2024/09,137
Kentucky,75-79 years,75-79,2024/10,147
Kentucky,75-79 years,75-79,2024/11,134
Kentucky,75-79 years,75-79,2024/12,128
Kentucky,75-79 years,75-79,2024/13,150
Kentucky,75-79 years,75-79,2024/14,146
Kentucky,75-79 years,75-79,2024/15,136
Kentucky,75-79 years,75-79,2024/16,144
Kentucky,75-79 years,75-79,2024/17,155
Kentucky,75-79 years,75-79,2024/18,141
Kentucky,75-79 years,75-79,2024/19,116
Kentucky,75-79 years,75-79,2024/20,127
Kentucky,75-79 years,75-79,2024/21,140
Kentucky,75-79 years,75-79,2024/22,126
Kentucky,75-79 years,75-79,2024/23,120
Kentucky,75-79 years,75-79,2024/24,146
Kentucky,75-79 years,75-79,2024/25,103
Kentucky,75-79 years,75-79,2024/26,122
Kentucky,75-79 years,75-79,2024/27,132
Kentucky,75-79 years,75-79,2024/28,110
Kentucky,75-79 years,75-79,2024/29,125
Kentucky,75-79 years,75-79,2024/30,148
Kentucky,75-79 years,75-79,2024/31,123
Kentucky,75-79 years,75-79,2024/32,137
Kentucky,75-79 years,75-79,2024/33,137
Kentucky,75-79 years,75-79,2024/34,133
Kentucky,75-79 years,75-79,2024/35,136
Kentucky,75-79 years,75-79,2024/36,109
Kentucky,75-79 years,75-79,2024/37,128
Kentucky,75-79 years,75-79,2024/38,138
Kentucky,75-79 years,75-79,2024/39,131
Kentucky,75-79 years,75-79,2024/40,125
Kentucky,75-79 years,75-79,2024/41,142
Kentucky,75-79 years,75-79,2024/42,130
Kentucky,75-79 years,75-79,2024/43,155
Kentucky,75-79 years,75-79,2024/44,128
Kentucky,75-79 years,75-79,2024/45,138
Kentucky,75-79 years,75-79,2024/46,111
Kentucky,75-79 years,75-79,2024/47,157
Kentucky,75-79 years,75-79,2024/48,118
Kentucky,75-79 years,75-79,2024/49,101
Kentucky,75-79 years,75-79,2024/50,60
Kentucky,80-84 years,80-84,2024/01,168
Kentucky,80-84 years,80-84,2024/02,187
Kentucky,80-84 years,80-84,2024/03,166
Kentucky,80-84 years,80-84,2024/04,151
Kentucky,80-84 years,80-84,2024/05,154
Kentucky,80-84 years,80-84,2024/06,147
Kentucky,80-84 years,80-84,2024/07,132
Kentucky,80-84 years,80-84,2024/08,150
Kentucky,80-84 years,80-84,2024/09,138
Kentucky,80-84 years,80-84,2024/10,131
Kentucky,80-84 years,80-84,2024/11,138
Kentucky,80-84 years,80-84,2024/12,138
Kentucky,80-84 years,80-84,2024/13,109
Kentucky,80-84 years,80-84,2024/14,139
Kentucky,80-84 years,80-84,2024/15,136
Kentucky,80-84 years,80-84,2024/16,162
Kentucky,80-84 years,80-84,2024/17,133
Kentucky,80-84 years,80-84,2024/18,151
Kentucky,80-84 years,80-84,2024/19,118
Kentucky,80-84 years,80-84,2024/20,118
Kentucky,80-84 years,80-84,2024/21,138
Kentucky,80-84 years,80-84,2024/22,120
Kentucky,80-84 years,80-84,2024/23,118
Kentucky,80-84 years,80-84,2024/24,132
Kentucky,80-84 years,80-84,2024/25,139
Kentucky,80-84 years,80-84,2024/26,123
Kentucky,80-84 years,80-84,2024/27,114
Kentucky,80-84 years,80-84,2024/28,126
Kentucky,80-84 years,80-84,2024/29,129
Kentucky,80-84 years,80-84,2024/30,123
Kentucky,80-84 years,80-84,2024/31,120
Kentucky,80-84 years,80-84,2024/32,145
Kentucky,80-84 years,80-84,2024/33,125
Kentucky,80-84 years,80-84,2024/34,120
Kentucky,80-84 years,80-84,2024/35,133
Kentucky,80-84 years,80-84,2024/36,138
Kentucky,80-84 years,80-84,2024/37,144
Kentucky,80-84 years,80-84,2024/38,135
Kentucky,80-84 years,80-84,2024/39,140
Kentucky,80-84 years,80-84,2024/40,102
Kentucky,80-84 years,80-84,2024/41,148
Kentucky,80-84 years,80-84,2024/42,125
Kentucky,80-84 years,80-84,2024/43,126
Kentucky,80-84 years,80-84,2024/44,108
Kentucky,80-84 years,80-84,2024/45,140
Kentucky,80-84 years,80-84,2024/46,119
Kentucky,80-84 years,80-84,2024/47,112
Kentucky,80-84 years,80-84,2024/48,103
Kentucky,80-84 years,80-84,2024/49,100
Kentucky,80-84 years,80-84,2024/50,68
Kentucky,85-89 years,85-89,2024/01,125
Kentucky,85-89 years,85-89,2024/02,155
Kentucky,85-89 years,85-89,2024/03,122
Kentucky,85-89 years,85-89,2024/04,134
Kentucky,85-89 years,85-89,2024/05,106
Kentucky,85-89 years,85-89,2024/06,124
Kentucky,85-89 years,85-89,2024/07,118
Kentucky,85-89 years,85-89,2024/08,131
Kentucky,85-89 years,85-89,2024/09,108
Kentucky,85-89 years,85-89,2024/10,123
Kentucky,85-89 years,85-89,2024/11,131
Kentucky,85-89 years,85-89,2024/12,138
Kentucky,85-89 years,85-89,2024/13,127
Kentucky,85-89 years,85-89,2024/14,101
Kentucky,85-89 years,85-89,2024/15,120
Kentucky,85-89 years,85-89,2024/16,106
Kentucky,85-89 years,85-89,2024/17,113
Kentucky,85-89 years,85-89,2024/18,123
Kentucky,85-89 years,85-89,2024/19,86
Kentucky,85-89 years,85-89,2024/20,101
Kentucky,85-89 years,85-89,2024/21,129
Kentucky,85-89 years,85-89,2024/22,104
Kentucky,85-89 years,85-89,2024/23,107
Kentucky,85-89 years,85-89,2024/24,105
Kentucky,85-89 years,85-89,2024/25,109
Kentucky,85-89 years,85-89,2024/26,139
Kentucky,85-89 years,85-89,2024/27,105
Kentucky,85-89 years,85-89,2024/28,119
Kentucky,85-89 years,85-89,2024/29,101
Kentucky,85-89 years,85-89,2024/30,111
Kentucky,85-89 years,85-89,2024/31,128
Kentucky,85-89 years,85-89,2024/32,93
Kentucky,85-89 years,85-89,2024/33,95
Kentucky,85-89 years,85-89,2024/34,97
Kentucky,85-89 years,85-89,2024/35,119
Kentucky,85-89 years,85-89,2024/36,109
Kentucky,85-89 years,85-89,2024/37,121
Kentucky,85-89 years,85-89,2024/38,112
Kentucky,85-89 years,85-89,2024/39,120
Kentucky,85-89 years,85-89,2024/40,102
Kentucky,85-89 years,85-89,2024/41,117
Kentucky,85-89 years,85-89,2024/42,106
Kentucky,85-89 years,85-89,2024/43,104
Kentucky,85-89 years,85-89,2024/44,100
Kentucky,85-89 years,85-89,2024/45,99
Kentucky,85-89 years,85-89,2024/46,119
Kentucky,85-89 years,85-89,2024/47,102
Kentucky,85-89 years,85-89,2024/48,101
Kentucky,85-89 years,85-89,2024/49,83
Kentucky,85-89 years,85-89,2024/50,50
Kentucky,90-94 years,90-94,2024/01,113
Kentucky,90-94 years,90-94,2024/02,86
Kentucky,90-94 years,90-94,2024/03,95
Kentucky,90-94 years,90-94,2024/04,88
Kentucky,90-94 years,90-94,2024/05,85
Kentucky,90-94 years,90-94,2024/06,91
Kentucky,90-94 years,90-94,2024/07,77
Kentucky,90-94 years,90-94,2024/08,87
Kentucky,90-94 years,90-94,2024/09,75
Kentucky,90-94 years,90-94,2024/10,71
Kentucky,90-94 years,90-94,2024/11,77
Kentucky,90-94 years,90-94,2024/12,80
Kentucky,90-94 years,90-94,2024/13,73
Kentucky,90-94 years,90-94,2024/14,77
Kentucky,90-94 years,90-94,2024/15,87
Kentucky,90-94 years,90-94,2024/16,90
Kentucky,90-94 years,90-94,2024/17,75
Kentucky,90-94 years,90-94,2024/18,82
Kentucky,90-94 years,90-94,2024/19,64
Kentucky,90-94 years,90-94,2024/20,74
Kentucky,90-94 years,90-94,2024/21,76
Kentucky,90-94 years,90-94,2024/22,63
Kentucky,90-94 years,90-94,2024/23,83
Kentucky,90-94 years,90-94,2024/24,74
Kentucky,90-94 years,90-94,2024/25,73
Kentucky,90-94 years,90-94,2024/26,72
Kentucky,90-94 years,90-94,2024/27,66
Kentucky,90-94 years,90-94,2024/28,63
Kentucky,90-94 years,90-94,2024/29,73
Kentucky,90-94 years,90-94,2024/30,79
Kentucky,90-94 years,90-94,2024/31,79
Kentucky,90-94 years,90-94,2024/32,73
Kentucky,90-94 years,90-94,2024/33,82
Kentucky,90-94 years,90-94,2024/34,73
Kentucky,90-94 years,90-94,2024/35,54
Kentucky,90-94 years,90-94,2024/36,78
Kentucky,90-94 years,90-94,2024/37,109
Kentucky,90-94 years,90-94,2024/38,69
Kentucky,90-94 years,90-94,2024/39,78
Kentucky,90-94 years,90-94,2024/40,84
Kentucky,90-94 years,90-94,2024/41,72
Kentucky,90-94 years,90-94,2024/42,78
Kentucky,90-94 years,90-94,2024/43,60
Kentucky,90-94 years,90-94,2024/44,59
Kentucky,90-94 years,90-94,2024/45,66
Kentucky,90-94 years,90-94,2024/46,73
Kentucky,90-94 years,90-94,2024/47,71
Kentucky,90-94 years,90-94,2024/48,77
Kentucky,90-94 years,90-94,2024/49,47
Kentucky,90-94 years,90-94,2024/50,33
Kentucky,95-99 years,95-99,2024/01,29
Kentucky,95-99 years,95-99,2024/02,59
Kentucky,95-99 years,95-99,2024/03,40
Kentucky,95-99 years,95-99,2024/04,44
Kentucky,95-99 years,95-99,2024/05,39
Kentucky,95-99 years,95-99,2024/06,47
Kentucky,95-99 years,95-99,2024/07,23
Kentucky,95-99 years,95-99,2024/08,38
Kentucky,95-99 years,95-99,2024/09,44
Kentucky,95-99 years,95-99,2024/10,23
Kentucky,95-99 years,95-99,2024/11,30
Kentucky,95-99 years,95-99,2024/12,42
Kentucky,95-99 years,95-99,2024/13,37
Kentucky,95-99 years,95-99,2024/14,38
Kentucky,95-99 years,95-99,2024/15,31
Kentucky,95-99 years,95-99,2024/16,30
Kentucky,95-99 years,95-99,2024/17,28
Kentucky,95-99 years,95-99,2024/18,34
Kentucky,95-99 years,95-99,2024/19,22
Kentucky,95-99 years,95-99,2024/20,38
Kentucky,95-99 years,95-99,2024/21,31
Kentucky,95-99 years,95-99,2024/22,40
Kentucky,95-99 years,95-99,2024/23,29
Kentucky,95-99 years,95-99,2024/24,24
Kentucky,95-99 years,95-99,2024/25,35
Kentucky,95-99 years,95-99,2024/26,35
Kentucky,95-99 years,95-99,2024/27,26
Kentucky,95-99 years,95-99,2024/28,31
Kentucky,95-99 years,95-99,2024/29,37
Kentucky,95-99 years,95-99,2024/30,29
Kentucky,95-99 years,95-99,2024/31,20
Kentucky,95-99 years,95-99,2024/32,19
Kentucky,95-99 years,95-99,2024/33,29
Kentucky,95-99 years,95-99,2024/34,27
Kentucky,95-99 years,95-99,2024/35,39
Kentucky,95-99 years,95-99,2024/36,34
Kentucky,95-99 years,95-99,2024/37,25
Kentucky,95-99 years,95-99,2024/38,31
Kentucky,95-99 years,95-99,2024/39,27
Kentucky,95-99 years,95-99,2024/40,39
Kentucky,95-99 years,95-99,2024/41,33
Kentucky,95-99 years,95-99,2024/42,27
Kentucky,95-99 years,95-99,2024/43,35
Kentucky,95-99 years,95-99,2024/44,33
Kentucky,95-99 years,95-99,2024/45,30
Kentucky,95-99 years,95-99,2024/46,26
Kentucky,95-99 years,95-99,2024/47,30
Kentucky,95-99 years,95-99,2024/48,32
Kentucky,95-99 years,95-99,2024/49,25
Kentucky,95-99 years,95-99,2024/50,15
Kentucky,100+ years,100+,2024/02,14
Kentucky,100+ years,100+,2024/19,10
Kentucky,100+ years,100+,2024/34,11
Kentucky,100+ years,100+,2024/39,10
Kentucky,100+ years,100+,2024/42,13
Louisiana,< 1 year,1,2024/02,10
Louisiana,< 1 year,1,2024/04,10
Louisiana,< 1 year,1,2024/05,13
Louisiana,< 1 year,1,2024/06,11
Louisiana,< 1 year,1,2024/10,11
Louisiana,< 1 year,1,2024/11,11
Louisiana,< 1 year,1,2024/12,11
Louisiana,< 1 year,1,2024/20,13
Louisiana,< 1 year,1,2024/27,12
Louisiana,15-19 years,15-19,2024/04,10
Louisiana,15-19 years,15-19,2024/06,11
Louisiana,20-24 years,20-24,2024/02,15
Louisiana,20-24 years,20-24,2024/07,10
Louisiana,20-24 years,20-24,2024/09,13
Louisiana,20-24 years,20-24,2024/10,10
Louisiana,20-24 years,20-24,2024/11,10
Louisiana,20-24 years,20-24,2024/14,10
Louisiana,20-24 years,20-24,2024/18,11
Louisiana,20-24 years,20-24,2024/22,10
Louisiana,20-24 years,20-24,2024/23,10
Louisiana,20-24 years,20-24,2024/26,11
Louisiana,25-29 years,25-29,2024/04,10
Louisiana,25-29 years,25-29,2024/07,12
Louisiana,25-29 years,25-29,2024/09,12
Louisiana,25-29 years,25-29,2024/13,13
Louisiana,25-29 years,25-29,2024/16,10
Louisiana,25-29 years,25-29,2024/17,14
Louisiana,25-29 years,25-29,2024/24,13
Louisiana,25-29 years,25-29,2024/30,13
Louisiana,25-29 years,25-29,2024/34,16
Louisiana,25-29 years,25-29,2024/35,11
Louisiana,25-29 years,25-29,2024/36,11
Louisiana,25-29 years,25-29,2024/37,12
Louisiana,25-29 years,25-29,2024/40,10
Louisiana,25-29 years,25-29,2024/41,14
Louisiana,30-34 years,30-34,2024/01,17
Louisiana,30-34 years,30-34,2024/02,12
Louisiana,30-34 years,30-34,2024/03,18
Louisiana,30-34 years,30-34,2024/04,10
Louisiana,30-34 years,30-34,2024/05,14
Louisiana,30-34 years,30-34,2024/07,12
Louisiana,30-34 years,30-34,2024/08,19
Louisiana,30-34 years,30-34,2024/09,10
Louisiana,30-34 years,30-34,2024/10,14
Louisiana,30-34 years,30-34,2024/11,13
Louisiana,30-34 years,30-34,2024/12,12
Louisiana,30-34 years,30-34,2024/13,11
Louisiana,30-34 years,30-34,2024/14,20
Louisiana,30-34 years,30-34,2024/16,11
Louisiana,30-34 years,30-34,2024/17,14
Louisiana,30-34 years,30-34,2024/18,19
Louisiana,30-34 years,30-34,2024/19,12
Louisiana,30-34 years,30-34,2024/20,10
Louisiana,30-34 years,30-34,2024/21,10
Louisiana,30-34 years,30-34,2024/22,10
Louisiana,30-34 years,30-34,2024/23,15
Louisiana,30-34 years,30-34,2024/26,17
Louisiana,30-34 years,30-34,2024/27,12
Louisiana,30-34 years,30-34,2024/28,14
Louisiana,30-34 years,30-34,2024/29,15
Louisiana,30-34 years,30-34,2024/30,11
Louisiana,30-34 years,30-34,2024/31,11
Louisiana,30-34 years,30-34,2024/33,13
Louisiana,30-34 years,30-34,2024/37,11
Louisiana,30-34 years,30-34,2024/38,13
Louisiana,30-34 years,30-34,2024/39,10
Louisiana,30-34 years,30-34,2024/43,11
Louisiana,35-39 years,35-39,2024/01,21
Louisiana,35-39 years,35-39,2024/02,17
Louisiana,35-39 years,35-39,2024/03,23
Louisiana,35-39 years,35-39,2024/04,14
Louisiana,35-39 years,35-39,2024/05,23
Louisiana,35-39 years,35-39,2024/06,15
Louisiana,35-39 years,35-39,2024/07,23
Louisiana,35-39 years,35-39,2024/08,21
Louisiana,35-39 years,35-39,2024/09,12
Louisiana,35-39 years,35-39,2024/10,17
Louisiana,35-39 years,35-39,2024/11,16
Louisiana,35-39 years,35-39,2024/12,12
Louisiana,35-39 years,35-39,2024/13,16
Louisiana,35-39 years,35-39,2024/14,19
Louisiana,35-39 years,35-39,2024/15,24
Louisiana,35-39 years,35-39,2024/16,18
Louisiana,35-39 years,35-39,2024/17,15
Louisiana,35-39 years,35-39,2024/18,14
Louisiana,35-39 years,35-39,2024/19,17
Louisiana,35-39 years,35-39,2024/20,16
Louisiana,35-39 years,35-39,2024/21,28
Louisiana,35-39 years,35-39,2024/22,14
Louisiana,35-39 years,35-39,2024/23,12
Louisiana,35-39 years,35-39,2024/24,20
Louisiana,35-39 years,35-39,2024/25,17
Louisiana,35-39 years,35-39,2024/26,21
Louisiana,35-39 years,35-39,2024/27,16
Louisiana,35-39 years,35-39,2024/28,16
Louisiana,35-39 years,35-39,2024/29,26
Louisiana,35-39 years,35-39,2024/30,15
Louisiana,35-39 years,35-39,2024/31,20
Louisiana,35-39 years,35-39,2024/33,18
Louisiana,35-39 years,35-39,2024/34,17
