Strike ID,Date,Village/local area,District,Province,Type of attack,Reportedly drone?,US confirmed?,US only source?,"Counter-terrorism, force protection or strategic effects?",Reported target group?,Time,Reported target type,Minimum strikes,Maximum strikes,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Maximum reported injured,Strike link,Timeline URL,Index
AFG2498,01/08/19,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2499,01/08/19,Unknown,Unknown,Parwan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2500,01/08/19,Unknown,Unknown,Zabul,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2501,02/08/19,Unknown,Unknown,Farah,US strike,0,1,0,-,-,-,-,2,2,0,38,0,0,0,0,0,50,,,
AFG2502,02/08/19,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,
AFG2503,02/08/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,
AFG2504,02/08/19,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2505,02/08/19,Unknown,Unknown,Laghman,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2506,02/08/19,Unknown,Unknown,Logar,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2507,02/08/19,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2508,02/08/19,Unknown,Unknown,Parwan,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2509,02/08/19,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,6,6,0,0,0,0,0,0,0,0,,,
AFG2510,02/08/19,Unknown,Unknown,Zabul,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2511,03/08/19,Unknown,Unknown,Baghlan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2512,03/08/19,Unknown,Unknown,Balkh,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2513,03/08/19,Unknown,Unknown,Daykundi,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2514,03/08/19,Unknown,Unknown,Farah,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2515,03/08/19,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,6,6,0,0,0,0,0,0,0,0,,,
AFG2516,03/08/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,
AFG2517,03/08/19,Unknown,Unknown,Kapisa,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2518,03/08/19,Unknown,Unknown,Kunduz,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2519,03/08/19,Unknown,Unknown,Laghman,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2520,03/08/19,Unknown,Unknown,Kunar,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2521,03/08/19,Unknown,Unknown,Logar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2522,03/08/19,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2523,03/08/19,Unknown,Unknown,Zabul,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2524,04/08/19,Unknown,Unknown,Ghazni,US strike,0,1,0,-,-,-,-,4,4,0,26,0,0,0,0,0,4,,,
AFG2525,04/08/19,Unknown,Unknown,Badghis,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2526,04/08/19,Unknown,Unknown,Faryab,US strike,1,1,0,-,-,-,-,1,1,0,19,0,2,0,0,0,10,,,
AFG2527,04/08/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,
AFG2528,04/08/19,Unknown,Unknown,Kunduz,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2529,04/08/19,Unknown,Unknown,Laghman,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2530,04/08/19,Unknown,Unknown,Paktika,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2531,04/08/19,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,
AFG2532,05/08/19,Unknown,Unknown,Badghis,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2533,05/08/19,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,
AFG2534,05/08/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,5,5,0,0,0,0,0,0,0,0,,,
AFG2535,05/08/19,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2536,05/08/19,Unknown,Unknown,Logar,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,
AFG2537,05/08/19,Unknown,Unknown,Nangarhar,US strike,1,1,0,-,-,-,-,1,1,0,7,0,0,0,0,0,0,,,
AFG2538,05/08/19,Unknown,Unknown,Paktika,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2539,05/08/19,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,
AFG2540,05/08/19,Unknown,Unknown,Wardak,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,
AFG2541,05/08/19,Unknown,Unknown,Zabul,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2542,06/08/19,Unknown,Unknown,Balkh,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2543,06/08/19,Unknown,Unknown,Ghazni,US strike,0,1,0,-,-,-,-,2,2,0,8,0,0,0,0,0,25,,,
AFG2544,06/08/19,Unknown,Unknown,Ghor,US strike,0,1,1,-,-,-,-,7,7,0,11,0,0,0,0,0,0,,,
AFG2545,06/08/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,5,5,0,0,0,0,0,0,0,0,,,
AFG2546,06/08/19,Unknown,Unknown,Logar,US strike,0,1,1,-,-,-,-,7,7,0,0,0,0,0,0,0,0,,,
AFG2547,06/08/19,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2548,06/08/19,Unknown,Unknown,Paktika,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2549,06/08/19,Unknown,Unknown,Uruzgan,US strike,0,1,0,-,-,-,-,2,2,0,2,0,0,0,0,0,1,,,
AFG2550,06/08/19,Unknown,Unknown,Wardak,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,
AFG2551,07/08/19,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,6,6,0,0,0,0,0,0,0,0,,,
AFG2552,07/08/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,
AFG2553,07/08/19,Unknown,Unknown,Herat,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2554,07/08/19,Unknown,Unknown,Laghman,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2555,07/08/19,Unknown,Unknown,Logar,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,
AFG2556,07/08/19,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2557,07/08/19,Unknown,Unknown,Parwan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2558,07/08/19,Unknown,Unknown,Takhar,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,
AFG2559,07/08/19,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,5,5,0,0,0,0,0,0,0,0,,,
AFG2560,08/08/19,Unknown,Unknown,Baghlan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2561,08/08/19,Unknown,Unknown,Ghazni,US strike,0,1,0,-,-,-,-,5,5,0,25,0,0,0,0,0,0,,,
AFG2562,08/08/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,
AFG2563,08/08/19,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2564,08/08/19,Unknown,Unknown,Kapisa,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2565,08/08/19,Unknown,Unknown,Kunduz,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,
AFG2566,08/08/19,Unknown,Unknown,Laghman,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2567,08/08/19,Unknown,Unknown,Logar,US strike,0,1,0,-,-,-,-,10,10,0,30,0,0,0,0,0,0,,,
AFG2568,08/08/19,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2569,08/08/19,Unknown,Unknown,Parwan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2570,08/08/19,Unknown,Unknown,Takhar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2571,08/08/19,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2572,08/08/19,Unknown,Unknown,Wardak,US strike,0,1,1,-,-,-,-,7,7,0,0,0,0,0,0,0,0,,,
AFG2573,09/08/19,Unknown,Unknown,Farah,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,
AFG2574,09/08/19,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2575,09/08/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,6,6,0,0,0,0,0,0,0,0,,,
AFG2576,09/08/19,Unknown,Unknown,Kapisa,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2577,09/08/19,Unknown,Unknown,Logar,US strike,0,1,0,-,-,-,-,3,3,0,3,0,0,0,0,0,0,,,
AFG2578,09/08/19,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2579,09/08/19,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2580,09/08/19,Unknown,Unknown,Wardak,US strike,0,1,1,-,-,-,-,7,7,0,0,0,0,0,0,0,0,,,
AFG2581,10/08/19,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,
AFG2582,10/08/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,5,5,0,0,0,0,0,0,0,0,,,
AFG2583,10/08/19,Unknown,Unknown,Kabul,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2584,10/08/19,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2585,10/08/19,Unknown,Unknown,Logar,US strike,0,1,0,-,-,-,-,2,2,0,34,0,0,0,0,0,4,,,
AFG2586,10/08/19,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,
AFG2587,10/08/19,Unknown,Unknown,Wardak,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2588,11/08/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,5,5,0,0,0,0,0,0,0,0,,,
AFG2589,11/08/19,Unknown,Unknown,Kunduz,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2590,11/08/19,Unknown,Unknown,Laghman,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2591,11/08/19,Unknown,Unknown,Logar,US strike,0,1,1,-,-,-,-,16,16,0,0,0,0,0,0,0,0,,,
AFG2592,11/08/19,Unknown,Unknown,Parwan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2593,11/08/19,Unknown,Unknown,Wardak,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,
AFG2594,12/08/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,
AFG2595,12/08/19,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2596,12/08/19,Unknown,Unknown,Kunduz,US strike,0,1,1,-,-,-,-,5,5,0,0,0,0,0,0,0,0,,,
AFG2597,12/08/19,Unknown,Unknown,Laghman,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2598,12/08/19,Unknown,Unknown,Logar,US strike,0,1,1,-,-,-,-,7,7,0,0,0,0,0,0,0,0,,,
AFG2599,12/08/19,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,5,5,0,0,0,0,0,0,0,0,,,
AFG2600,12/08/19,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,
AFG2601,12/08/19,Unknown,Unknown,Zabul,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,
AFG2602,13/08/2019,Unknown,Unknown,Daykundi,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2603,13/08/2019,Unknown,Unknown,Faryab,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2604,13/08/2019,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2605,13/08/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2606,13/08/2019,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2607,13/08/2019,Unknown,Unknown,Logar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2608,13/08/2019,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,
AFG2609,13/08/2019,Unknown,Unknown,Paktia,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2610,13/08/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,9,9,0,0,0,0,0,0,0,0,,,
AFG2611,13/08/2019,Unknown,Unknown,Wardak,US strike,0,1,0,-,-,-,-,1,1,0,1,0,0,0,0,0,0,,,
AFG2612,13/08/2019,Unknown,Unknown,Zabul,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2613,14/08/2019,Unknown,Unknown,Farah,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2614,14/08/2019,Unknown,Unknown,Faryab,US strike,0,1,0,-,-,-,-,1,1,0,10,0,0,0,0,0,0,,,
AFG2615,14/08/2019,Unknown,Unknown,Ghazni,US strike,0,1,0,-,-,-,-,3,3,0,2,0,0,0,0,0,0,,,
AFG2616,14/08/2019,Unknown,Unknown,Helmand,US strike,0,1,0,-,-,-,-,1,1,0,2,0,0,0,0,0,0,,,
AFG2617,14/08/2019,Unknown,Unknown,Herat,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2618,14/08/2019,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2619,14/08/2019,Unknown,Unknown,Kunduz,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2620,14/08/2019,Unknown,Unknown,Logar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2621,14/08/2019,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,
AFG2622,14/08/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,
AFG2623,14/08/2019,Unknown,Unknown,Zabul,US strike,0,1,1,-,-,-,-,5,5,0,0,0,0,0,0,0,0,,,
AFG2624,15/08/2019,Unknown,Unknown,Balkh,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2625,15/08/2019,Unknown,Unknown,Ghazni,US strike,0,1,0,-,-,-,-,6,6,0,3,0,0,0,0,0,0,,,
AFG2626,15/08/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2627,15/08/2019,Unknown,Unknown,Herat,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2628,15/08/2019,Unknown,Unknown,Laghman,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2629,15/08/2019,Unknown,Unknown,Nangarhar,US strike,0,1,0,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,
AFG2630,15/08/2019,Unknown,Unknown,Nimroz,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2631,15/08/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2632,15/08/2019,Unknown,Unknown,Zabul,US strike,0,1,0,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2633,16/08/2019,Unknown,Unknown,Balkh,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2634,16/08/2019,Unknown,Unknown,Ghazni,US strike,0,1,0,-,-,-,-,4,4,0,6,0,0,0,0,0,4,,,
AFG2635,16/08/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2636,16/08/2019,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2637,16/08/2019,Unknown,Unknown,Logar,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,
AFG2638,16/08/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,
AFG2639,16/08/2019,Unknown,Unknown,Wardak,US strike,0,1,1,-,-,-,-,7,7,0,0,0,0,0,0,0,0,,,
AFG2640,16/08/2019,Unknown,Unknown,Zabul,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2641,17/08/2019,Unknown,Unknown,Balkh,US strike,0,1,0,-,-,-,-,1,1,0,17,0,0,0,0,0,20,,,
AFG2642,17/08/2019,Unknown,Unknown,Farah,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2643,17/08/2019,Unknown,Unknown,Faryab,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2644,17/08/2019,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,
AFG2645,17/08/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,
AFG2646,17/08/2019,Unknown,Unknown,Kandahar,US strike,0,1,0,-,-,-,-,4,4,0,8,0,0,0,0,0,0,,,
AFG2647,17/08/2019,Unknown,Unknown,Laghman,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2648,17/08/2019,Unknown,Unknown,Logar,US strike,0,1,0,-,-,-,-,3,3,0,4,0,0,0,0,0,0,,,
AFG2649,17/08/2019,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2650,17/08/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2651,18/08/2019,Unknown,Unknown,Farah,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2652,18/08/2019,Unknown,Unknown,Ghazni,US strike,0,1,0,-,-,-,-,2,2,0,7,0,0,0,0,0,7,,,
AFG2653,18/08/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2654,18/08/2019,Unknown,Unknown,Kabul,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2655,18/08/2019,Unknown,Unknown,Kunduz,US strike,0,1,1,-,-,-,-,7,7,0,0,0,0,0,0,0,0,,,
AFG2656,18/08/2019,Unknown,Unknown,Logar,US strike,0,1,1,-,-,-,-,7,7,0,0,0,0,0,0,0,0,,,
AFG2657,18/08/2019,Unknown,Unknown,Uruzgan,US strike,0,1,0,-,-,-,-,3,3,0,7,0,0,0,0,0,0,,,
AFG2658,18/08/2019,Unknown,Unknown,Zabul,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2659,19/08/2019,Unknown,Unknown,Farah,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2660,19/08/2019,Unknown,Unknown,Ghazni,US strike,0,1,0,-,-,-,-,2,2,0,1,0,0,0,0,0,0,,,
AFG2661,19/08/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,
AFG2662,19/08/2019,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2663,19/08/2019,Unknown,Unknown,Kapisa,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2664,19/08/2019,Unknown,Unknown,Logar,US strike,0,1,0,-,-,-,-,6,6,0,3,0,0,0,0,0,0,,,
AFG2665,19/08/2019,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,
AFG2666,19/08/2019,Unknown,Unknown,Parwan,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,
AFG2667,19/08/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,6,6,0,0,0,0,0,0,0,0,,,
AFG2668,19/08/2019,Unknown,Unknown,Zabul,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2669,20/08/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,5,5,0,0,0,0,0,0,0,0,,,
AFG2670,20/08/2019,Unknown,Unknown,Laghman,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2671,20/08/2019,Unknown,Unknown,Logar,US strike,0,1,0,-,-,-,-,4,4,0,10,0,0,0,0,0,0,,,
AFG2672,20/08/2019,Unknown,Unknown,Nangarhar,US strike,0,1,0,-,-,-,-,7,7,0,6,0,0,0,0,0,0,,,
AFG2673,20/08/2019,Unknown,Unknown,Paktia,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2674,20/08/2019,Unknown,Unknown,Parwan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2675,20/08/2019,Unknown,Unknown,Uruzgan,US strike,0,1,0,-,-,-,-,2,2,0,10,0,0,0,0,0,16,,,
AFG2676,20/08/2019,Unknown,Unknown,Wardak,US strike,0,1,0,-,-,-,-,1,1,0,4,0,0,0,0,0,0,,,
AFG2677,21/08/2019,Unknown,Unknown,Farah,US strike,0,1,0,-,-,-,-,2,2,0,6,0,0,0,0,0,0,,,
AFG2678,21/08/2019,Unknown,Unknown,Faryab,US strike,0,1,1,-,-,-,-,5,5,0,0,0,0,0,0,0,0,,,
AFG2679,21/08/2019,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2680,21/08/2019,Unknown,Unknown,Helmand,US strike,0,1,0,-,-,-,-,9,9,0,5,0,0,0,0,0,0,,,
AFG2681,21/08/2019,Unknown,Unknown,Logar,US strike,0,1,1,-,-,-,-,5,5,0,0,0,0,0,0,0,0,,,
AFG2682,21/08/2019,Unknown,Unknown,Nangarhar,US strike,0,1,0,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,
AFG2683,21/08/2019,Unknown,Unknown,Nimroz,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
AFG2684,21/08/2019,Unknown,Unknown,Parwan,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,
AFG2685,21/08/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,
